Movie Name,Address,Rating,Year,Date,Closed Captioning,Zip,Park Name
Big Hero 6,"1633, North Maplewood Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",NR,2015,2015-08-14,N,60647,Maplewood Playlot Park
The Final Cut,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG-13,2015,2015-09-03,Y,60622,Wicker Park
The Sandlot,"Sheridan Park Fieldhouse, 910, South Aberdeen Street, Little Italy, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2015,2015-08-05,Y,60607,Sheridan Park
The Lego Movie,"South Yates Avenue, Merrionette Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-07-07,N,60617,Bradley Park
Over the Hedge,"4417, South Marshfield Avenue, Back of the Yards, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2015,2015-07-26,Y,60609,Davis Square Park
Ferris Bueller's Day Off,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-06-17,Y,60614,Lincoln Park
Rio 2,"2750, South Sacramento Avenue, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",G,2015,2015-08-29,Y,60608,La Villita Park
Jurassic Park,"Taylor-Lauridsen Park Fieldhouse, 702, West 42nd Street, Canaryville, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG-13,2015,2015-07-24,Y,60609,Taylor-Lauridsen Playground Park
Gravity,"North Desplaines Street, Fulton River District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-06-22,Y,60611,Park No. 551
Captain America: The Winter Soldier,"Foster Park Fieldhouse, 8300, South Loomis Boulevard, Brainerd, Auburn Gresham, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2015,2015-08-28,Y,60620,Foster Park
Roll Bounce,"5536, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG-13,2015,2015-08-15,Y,60637,Washington Park
The Goonies,"North Clarendon Avenue, Clarendon Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60613, United States",PG,2015,2015-07-17,Y,60640,Clarendon Park Community Center
The Lego Movie,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-07-13,Y,60617,Calumet Park
X-Men: Days of Future Past,"Clark Park Fieldhouse, 4615, West Jackson Boulevard, Mandell, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",PG-13,2015,2015-07-06,Y,60644,Clark (John) Park
Homeward Bound,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",G,2015,2015-06-29,Y,60617,Calumet Park
Grease,"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2015,2015-08-19,Y,60649,South Shore Cultural Center
Frozen Sing-A-Long,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG,2015,2015-08-25,Y,60606,"Ward, A. Montgomery Park"
Jumanji,"11529, South Avenue L, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-08-20,N,60617,Rowan Park
Grease,"North Desplaines Street, Fulton River District, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-08-24,Y,60611,Park No. 551
The Hunger Games,"Marina park (proposed), East 87th Street, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG-13,2015,2015-08-16,Y,60619,Steelworkers Park 
Bill and Ted's Excellent Adventure,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-08-27,N,60640,Chase Park
Spare Parts,"4645, North Melvina Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG-13,2015,2015-06-30,N,60630,Dunham Park
Big Hero 6,"The Spoke & Bird, 205, East 18th Street, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-07-28,Y,60616,Chicago Women's Park and Gardens
Sixteen Candles,"Chase Park Fieldhouse, 4701, North Ashland Avenue, East Ravenswood, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",R,2015,2015-07-23,N,60640,Chase Park
The Boxtrolls,"West 102nd Place, Beverly, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG,2015,2015-06-25,Y,60643,Graver Park
The Lego Movie,"1219-1231, West Greenleaf Avenue, Glenwood Arts District, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",PG,2015,2015-07-11,Y,60626,Loyola Park
Selma,"North Kilbourn Avenue, Central Park, West Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG-13,2015,2015-06-26,Y,60624,Tilton Park
Space Jam,"3456, North Kilbourn Avenue, Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2015,2015-07-16,Y,60641,Kilbourn Park
The Wiz,"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",G,2015,2015-08-26,Y,60649,South Shore Cultural Center
Teenage Mutant Ninja Turtles (2014),"5633, South Saint Louis Avenue, Gage Park, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG-13,2015,2015-08-18,Y,60629,Senka Park
Strange Magic,"South Sacramento Drive, Douglass Park, North Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",PG,2015,2015-08-04,Y,60623,Douglas Park
Back to the Future Part II,"3113, South Rhodes Avenue, Lake Meadows, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-07-13,Y,60616,Lake Meadows Park
How to Train Your Dragon 2,"1853, North Cleveland Avenue, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2015,2015-06-12,Y,60614,Bauler Playlot Park
Rio 2,"1246-1262, South Racine Avenue, Little Italy, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",G,2015,2015-08-14,Y,60608,Fosco Park
Night at the Museum: Secret of the Tomb,"2639-2641, West Peterson Avenue, Arcadia Terrace, West Ridge, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",PG,2015,2015-08-07,Y,60659,Green Briar Park
The Wizard of Oz,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",G,2015,2015-08-23,Y,60614,Oz Park
"Honey, I Shrunk the Kids","339, North Central Park Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2015,2015-06-17,Y,60624,Garfield Park Conservatory
A Latino Film Festival Selection,"9801, South Avenue G, East Side, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",NR,2015,2015-07-08,Y,60617,Calumet Park
Strange Magic,"4436-4438, North Magnolia Avenue, Uptown Square, Sheridan Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-07-02,N,60640,Broncho Billy Playlot Park
The Boxtrolls,"West Bryn Mawr Avenue, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",PG,2015,2015-06-19,Y,60646,Peterson Park
A Latino Film Festival Selection,"2227, North Kilbourn Avenue, Beat 2522, Hermosa, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2015,2015-07-29,Y,60639,Hermosa Park
"Looney Tunes Collection (Corny Concerto, Foney Fables, Hollywood Steps Out, Little Red Riding Rabbit, Rabbit of Seville, Rocket Bye Baby, Bugs' Bonnets)","2453, West Lunt Avenue, West Ridge, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2015,2015-07-24,N,60645,Indian Boundary Park
Get On Up,"Hayes Park Fieldhouse, 2936, West 85th Street, Mitchells Subdivision, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",PG-13,2015,2015-08-06,Y,60652,Hayes Park
A Latino Film Festival Selection,"Home Run Inn Pizzeria, 4254, West 31st Street, South Lawndale, Chicago, West Chicago Township, Cook County, Illinois, 60623, United States",NR,2015,2015-07-15,Y,60623,Piotrowski Park
Annie (2014),"223, East 31st Street, Douglas, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-08-13,Y,60616,Dunbar Park
Maleficent,"4131, West Hirsch Street, Beat 2534, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2015,2015-06-16,Y,60651,Kedvale Park
Wayne's World,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-07-21,N,60614,Lincoln Park
A Latino Film Festival Selection,"1219-1231, West Greenleaf Avenue, Glenwood Arts District, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60645, United States",NR,2015,2015-08-05,Y,60626,Loyola Park
Strange Magic,"Haas Park Fieldhouse, 2402, North Washtenaw Avenue, Maplewood, Logan Square, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2015,2015-07-21,N,60647,Haas Park
The Lego Movie,"1414, West Blackhawk Street, Pulaski Park, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-07-25,Y,60642,Pulaski Park
Ferngully: The Last Rainforest,"339, North Central Park Avenue, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",G,2015,2015-09-02,Y,60624,Garfield Park Conservatory
The Goonies,"6528, North Hiawatha Avenue, Edgebrook, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2015,2015-08-08,Y,60646,Edgebrook Park
Annie (2014),"5536, South Doctor Martin Luther King Junior Drive, Washington Park, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",PG,2015,2015-06-20,Y,60637,Washington Park
Space Jam,"4436-4438, North Magnolia Avenue, Uptown Square, Sheridan Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-06-04,N,60640,Broncho Billy Playlot Park
Who Framed Roger Rabbit,"6200, North Sheridan Road, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2015,2015-08-29,Y,60660,Berger Park Cultural Center
Grease [sing-a-long],"Independence Park Fieldhouse, 3945, North Springfield Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG-13,2015,2015-08-14,N,60618,Independence Park
Dolphin Tale 2,"1813, West Granville Avenue, Winchester-Hood Garden Homes, West Ridge, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2015,2015-07-25,Y,60660,Emmerson Park
42,"Austin Town Hall, 5610, West Lake Street, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",PG-13,2015,2015-08-06,Y,60644,Austin Town Hall Park
Into the Woods,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG,2015,2015-06-23,Y,60606,"Ward, A. Montgomery Park"
Unbroken,"River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60661, United States",PG-13,2015,2015-06-16,Y,60606,"Ward, A. Montgomery Park"
Ghostbusters,"North Central Park Drive, Fifth City, East Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2015,2015-07-31,Y,60624,Garfield Park
Big Hero 6,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2015,2015-08-23,Y,60647,Holstein Park
Dawn of the Planet of the Apes,"360, East 90th Place, Chesterfield, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG-13,2015,2015-08-20,Y,60619,Tuley Park
Annie (2014),"Hamilton Park Fieldhouse, 513, West 72nd Street, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",PG,2015,2015-07-10,Y,60621,Hamilton Park
The Princess Bride,"1403, South Indiana Avenue, Central Station, South Loop, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60605, United States",PG,2015,2015-08-11,Y,60605,Daniel Webster Park
The Princess Bride,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-06-26,N,60630,Mayfair Park
Finding Nemo,"3456, North Kilbourn Avenue, Kilbourn Park, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",G,2015,2015-08-25,N,60641,Kilbourn Park
The Single Moms Club,"East 44th Street, Grand Boulevard, Chicago, Hyde Park Township, Cook County, Illinois, 60653, United States",PG-13,2015,2015-07-18,Y,60653,Armstrong Park
Dolphin Tale 2,"Oriole Park Fieldhouse, 5430, North Olcott Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60656, United States",PG,2015,2015-07-08,Y,60656,Oriole Park
Big Hero 6,"4513, West Sunnyside Avenue, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-08-21,N,60630,Mayfair Park
The Lego Movie,"North Francisco Avenue, West Ravenswood, Lincoln Square, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",PG,2015,2015-08-04,Y,60611,River Park
The Wizard of Oz,"Armour Square Park Field House, 3309, South Shields Avenue, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",G,2015,2015-06-12,Y,60616,Armour Square Park
Annie (2014),"Sumner Elementary School, 4320, West 5th Avenue, West Garfield Park, Chicago, West Chicago Township, Cook County, Illinois, 60624, United States",PG,2015,2015-06-25,Y,60624,Sumner Park
A Latino Film Festival Selection,"1817, South Wood Street, Lower West Side, Chicago, West Chicago Township, Cook County, Illinois, 60608, United States",NR,2015,2015-08-12,Y,60608,Harrison Park
To Kill a Mockingbird,"Island Terrace Apartments, 6430, South Stony Island Avenue, Woodlawn, Chicago, Hyde Park Township, Cook County, Illinois, 60637, United States",NR,2015,2015-08-03,Y,60637,Jackson Park
Jurassic Park,"2312, West Palmer Street, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",NR,2015,2015-06-14,N,60647,Holstein Park
Casablanca,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2015,2015-07-11,Y,60614,Oz Park
The Avengers,"East 130th Street, Golden Gate, Riverdale, Chicago, Hyde Park Township, Cook County, Illinois, 60628, United States",PG-13,2015,2015-08-28,Y,60627,Golden Gate Park
Step Up All In,"Harrison & Central Terminal, South Jensen Boulevard, Austin, Chicago, West Chicago Township, Cook County, Illinois, 60644, United States",PG-13,2015,2015-06-27,Y,60644,Columbus Park
Back to the Future,"Bosley Park Fieldhouse, 3044, South Bonfield Street, Bridgeport, Chicago, South Chicago Township, Cook County, Illinois, 60608, United States",PG,2015,2015-08-15,Y,60608,Bosley Playground Park
Annie (2014),"Whitney M. Young Magnet High School, 211, South Laflin Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2015,2015-07-07,Y,60607,Skinner Park
Dumb & Dumber To,"Damen & 61st Street, South Damen Avenue, South Lynn, West Englewood, Chicago, Lake Township, Cook County, Illinois, 60636, United States",PG-13,2015,2015-07-17,Y,60636,Lindblom Park
How to Train Your Dragon 2,"3, West Randolph Street, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2015,2015-07-29,Y,60607,Union Park
Big Hero 6,"1826, West Rice Street, East Village, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-07-23,Y,60622,Commercial Club Playground
The Sandlot 2,"North Larrabee Street, Mid-North District, Lincoln Park, Chicago, North Chicago Township, Cook County, Illinois, 60614, United States",PG,2015,2015-06-13,Y,60614,Oz Park
Frozen,"7321-7331, North Paulina Street, Jarvis Square, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2015,2015-08-07,N,60626,Touhy Park
The Lego Movie,"Ceramics Building, 3546, West Addison Street, Irving Park, Chicago, Jefferson Township, Cook County, Illinois, 60618, United States",PG,2015,2015-06-26,N,60618,Athletic Field Park
The Boxtrolls,"1633, North Maplewood Avenue, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60647, United States",PG,2015,2015-06-18,Y,60647,Maplewood Playlot Park
Annie (2014),"Wentworth Gardens Park Fieldhouse, 3802, South Wentworth Avenue, Armour Square, Chicago, South Chicago Township, Cook County, Illinois, 60609, United States",PG,2015,2015-08-03,Y,60609,Wentworth Gardens Park
The Amazing Spider-Man,"354, East 85th Street, Garden Homes, Chatham, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG-13,2015,2015-07-06,Y,60619,Nat King Cole Park
The Incredibles,"The Spoke & Bird, 205, East 18th Street, Near South Side, Chicago, South Chicago Township, Cook County, Illinois, 60616, United States",PG,2015,2015-08-27,N,60616,Chicago Women's Park and Gardens
Get On Up,"7632, South Ingleside Avenue, Grand Crossing, Greater Grand Crossing, Chicago, Hyde Park Township, Cook County, Illinois, 60619, United States",PG-13,2015,2015-07-21,Y,60619,Grand Crossing Park
Jumanji,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-08-20,Y,60622,Wicker Park
The Boxtrolls,"Jesse White Community Center & Fieldhouse, 410, West Chicago Avenue, River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60610, United States",PG,2015,2015-07-20,Y,60610,Jesse White Community Center and Fieldhouse
Dr. Seuss' How the Grinch Stole Christmas,"6434, North Bosworth Avenue, Glenwood Arts District, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60660, United States",PG,2015,2015-08-08,N,60626,Schreiber Playground Park
E.T. The Extra-Terrestrial,"Donovan Park Fieldhouse, 3620, South Lituanica Avenue, Stockyards Industrial Corridor, Bridgeport, Chicago, South Chicago Township, Cook County, Illinois, 60609, United States",PG,2015,2015-07-22,Y,60609,Donovan Playground Park
The Lego Movie,"4352, West 79th Street, Ashburn, Chicago, Lake Township, Cook County, Illinois, 60652, United States",PG,2015,2015-07-30,Y,60652,Rainey Park
Sparkle (1976),"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2015,2015-09-02,Y,60649,South Shore Cultural Center
Edward Scissorhands,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-06-21,Y,60614,Jonquil Playlot Park
Annie (2014),"4105, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-07-08,N,60641,Portage Park
Angels in the Outfield,"3403-3409, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2015,2015-08-22,Y,60641,Chopin Park
Frozen,"Veterans Memorial Park Fieldhouse, 2820, East 98th Street, Vet's Park, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-08-21,Y,60617,Veteran's Memorial Park
Teenage Mutant Ninja Turtles (2014),"1136, West 122nd Street, Stewart Ridge, West Pullman, Chicago, Lake Township, Cook County, Illinois, 60643, United States",PG-13,2015,2015-07-15,Y,60643,White (Edward H.) Park
Annie (2014),"Fritz Pollard House, 1928, West Lunt Avenue, Rogers Park, Chicago, Rogers Park Township, Cook County, Illinois, 60626, United States",PG,2015,2015-08-18,N,60626,Paschen Park
Dolphin Tale 2,"4263, West Foster Avenue, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-07-09,Y,60630,Gompers Park
Footloose,"Merrimac Park Fieldhouse, 6343, West Irving Park Road, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2015,2015-08-12,N,60634,Merrimac Park
The Princess Bride,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG,2015,2015-07-01,Y,60614,Lincoln Park
Back to the Future Part II,"4105, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-08-26,N,60641,Portage Park
Despicable Me,"Sheridan Park Fieldhouse, 910, South Aberdeen Street, Little Italy, Near West Side, Chicago, West Chicago Township, Cook County, Illinois, 60607, United States",PG,2015,2015-07-15,Y,60607,Sheridan Park
Despicable Me 2,"Melville Fuller, West 45th Street, Fuller Park, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG,2015,2015-07-02,Y,60609,Fuller Park
Seven Brides for Seven Brothers,"Lakefront Trail, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",G,2015,2015-06-26,N,60660,Kathy Osterman Beach
The Karate Kid (2010),"4414, West Augusta Boulevard, Humboldt Park, Chicago, West Chicago Township, Cook County, Illinois, 60651, United States",PG,2015,2015-08-25,Y,60651,Augusta Park
Guardians of the Galaxy,"6101-6109, West Fullerton Avenue, Beat 2512, Belmont Cragin, Chicago, Jefferson Township, Cook County, Illinois, 60639, United States",NR,2015,2015-08-19,N,60639,Riis Park
Tyler Perry's A Madea Christmas,"West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG-13,2015,2015-08-14,Y,60643,Oakdale Park
Jaws,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-07-25,Y,60614,Lincoln Park
No Good Deed ,"Sherwood Park Fieldhouse, 5701, South Shields Avenue, Englewood, Chicago, Lake Township, Cook County, Illinois, 60621, United States",PG-13,2015,2015-06-22,N,60621,Sherwood Park
Insurgent,"East Pearson Street, Magnificent Mile, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60611, United States",PG-13,2015,2015-08-23,Y,60611,Lake Shore Park
Mamma Mia,"Wilson Park Fieldhouse, 4630, North Milwaukee Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG-13,2015,2015-08-10,Y,60630,Wilson Frank J. Park
Annie (2014),"West 95th Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60620, United States",PG,2015,2015-08-27,N,60643,Oakdale Park
Hook,"Wicker Park Fieldhouse, 1425, North Damen Avenue, Wicker Park, West Town, Chicago, West Chicago Township, Cook County, Illinois, 60622, United States",PG,2015,2015-07-30,Y,60622,Wicker Park
Clue,"Lakefront Trail, Edgewater Beach, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2015,2015-08-17,N,60660,Kathy Osterman Beach
Winged Migration,"West Bryn Mawr Avenue, Brynford Park, North Park, Chicago, Jefferson Township, Cook County, Illinois, 60659, United States",NR,2015,2015-08-11,N,60646,North Park Village Nature Center
The Sandlot,"Gladstone Park Fieldhouse, 5421, North Menard Avenue, Gladstone Park, Jefferson Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-07-01,Y,60630,Gladstone Park
Hairspray,"5932-5944, South Central Avenue, Clearing, Chicago, Lake Township, Cook County, Illinois, 60459, United States",PG,2015,2015-08-05,N,60638,Minuteman Park
Ride Along,"9915, South Princeton Avenue, Roseland, Chicago, Lake Township, Cook County, Illinois, 60628, United States",PG-13,2015,2015-07-10,Y,60628,Smith Playlot Park
How to Train Your Dragon 2,"5874-5884, North Ridge Avenue, Magnolia Glen, Edgewater, Chicago, Lake View Township, Cook County, Illinois, 60660, United States",PG,2015,2015-06-27,Y,60660,Senn Playlot Park
Spider Man 2,"10527, South Morgan Street, Washington Heights, Chicago, Lake Township, Cook County, Illinois, 60643, United States",NR,2015,2015-07-06,N,60643,Jackie Robinson Park
Stage Door,"Lincoln Park - Grove 8, North Cannon Drive, Park West, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",NR,2015,2015-07-27,Y,60614,Lincoln Park
Teenage Mutant Ninja Turtles (1990) ,"4105, North Long Avenue, Portage Park, Chicago, Jefferson Township, Cook County, Illinois, 60630, United States",PG,2015,2015-06-17,N,60641,Portage Park
The Princess and the Frog,"4436-4438, North Magnolia Avenue, Uptown Square, Sheridan Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",G,2015,2015-08-06,N,60640,Broncho Billy Playlot Park
Annie (2014),"Margate Park Fieldhouse, 4921, North Marine Drive, Margate Park, Uptown, Chicago, Lake View Township, Cook County, Illinois, 60640, United States",PG,2015,2015-06-11,Y,60640,Margate Park Fieldhouse
Big Hero 6,"5744, North Natoma Avenue, Norwood Park, Chicago, Jefferson Township, Cook County, Illinois, 60631, United States",PG,2015,2015-08-07,N,60631,Norwood Park
Ferris Bueller's Day Off,"Hiawatha Park Fieldhouse, 8029, West Forest Preserve Drive, Dunning, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG-13,2015,2015-08-29,Y,60634,Hiawatha Park
Dolphin Tale 2,"5816, South Kostner Avenue, West Elsdon, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2015,2015-08-20,Y,60629,Pasteur Park
X-Man: Days of Future Past,"West Wrightwood Avenue, Wrightwood Neighbors, Lincoln Park, Chicago, Lake View Township, Cook County, Illinois, 60614, United States",PG-13,2015,2015-08-02,Y,60614,Jonquil Playlot Park
Annie (2014),"South Yates Avenue, Merrionette Manor, South Deering, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-06-20,Y,60617,Bradley Park
Big Hero 6,"2719, North Avers Avenue, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",PG,2015,2015-07-31,Y,60647,Kosciuszko Park
The Sandlot,"West Thorndale Avenue, Sauganash, Forest Glen, Chicago, Jefferson Township, Cook County, Illinois, 60646, United States",PG,2015,2015-07-17,Y,60646,Sauganash Park
The Lego Movie,"South Kedzie Avenue, Chicago Lawn, Chicago, Lake Township, Cook County, Illinois, 60629, United States",PG,2015,2015-06-18,Y,60629,Marquette Park
E.T. The Extra-Terrestrial,"Bell Park Fieldhouse, 3005, North Newcastle Avenue, Beat 2511, Montclare, Chicago, Jefferson Township, Cook County, Illinois, 60634, United States",PG,2015,2015-08-04,N,60634,Bell Park
Annie (2014),"Gate House, 7059, South South Shore Drive, South Shore, Chicago, Hyde Park Township, Cook County, Illinois, 60649, United States",PG,2015,2015-08-12,Y,60649,South Shore Cultural Center
Annie (2014),"1329, East 50th Street, Indian Village, Kenwood, Chicago, Hyde Park Township, Cook County, Illinois, 60615, United States",PG,2015,2015-07-11,Y,60615,Kenwood Community Park
A Latino Film Festival Selection,"2719, North Avers Avenue, Kosciuszko Park, Chicago, Jefferson Township, Cook County, Illinois, 60641, United States",NR,2015,2015-06-24,Y,60647,Kosciuszko Park
Teenage Mutant Ninja Turtles (2014),"5148, South Lowe Avenue, New City, Chicago, Lake Township, Cook County, Illinois, 60609, United States",PG-13,2015,2015-07-29,Y,60609,Lowe Playground Park
Annie (2014),"Russell Square Park Fieldhouse, 3045, East 83rd Street, The Bush, South Chicago, Chicago, Hyde Park Township, Cook County, Illinois, 60617, United States",PG,2015,2015-07-21,N,60617,Russell Square Park
Paddington,"Jesse White Community Center & Fieldhouse, 410, West Chicago Avenue, River North, Near North Side, Chicago, North Chicago Township, Cook County, Illinois, 60610, United States",PG,2015,2015-06-15,Y,60610,Jesse White Community Center and Fieldhouse
